date,temperature_2m_k,total_precip_m_day,snow_depth_m_we
2017-11-24,272.5,0.000168,0.05
2017-11-25,273.32,1e-06,0.05
2017-11-26,273.91,5e-06,0.05
2017-11-27,272.7,2.9e-05,0.05
2017-11-28,272.63,4e-06,0.05
2017-11-29,272.81,1e-06,0.05
2017-11-30,272.52,1e-06,0.05
2017-12-01,273.04,0.0,0.05
2017-12-02,273.89,0.0,0.05
2017-12-03,274.77,2e-06,0.05
2017-12-04,276.59,0.0,0.05
2017-12-05,278.2,0.0,0.05
2017-12-06,277.51,1e-06,0.05
2017-12-07,277.26,1e-06,0.05
2017-12-08,276.84,3.6e-05,0.05
2017-12-09,274.21,0.0,0.05
2017-12-10,274.33,1e-06,0.05
2017-12-11,275.15,1e-06,0.05
2017-12-12,275.1,4.3e-05,0.05
2017-12-13,274.79,0.0,0.05
2017-12-14,273.83,2e-06,0.05
2017-12-15,273.59,0.0,0.05
2017-12-16,274.65,1e-06,0.05
2017-12-17,273.9,2e-06,0.05
2017-12-18,272.95,0.0,0.05
2017-12-19,273.45,0.0,0.05
2017-12-20,274.98,0.0,0.05
2017-12-21,275.33,5.5e-05,0.05
2017-12-22,275.41,3e-06,0.05
2017-12-23,273.89,3e-06,0.05
2017-12-24,274.56,8.6e-05,0.05
2017-12-25,271.47,0.000148,0.05
2017-12-26,269.25,6.9e-05,0.05
2017-12-27,271.6,2e-06,0.05
2017-12-28,274.03,1e-06,0.05
2017-12-29,273.16,7e-06,0.05
2017-12-30,272.5,0.000101,0.05
2017-12-31,270.75,1e-05,0.05
2018-01-01,269.7,2.8e-05,0.05
2018-01-02,267.24,1e-06,0.05
2018-01-03,266.05,9e-06,0.05
2018-01-04,268.37,1e-06,0.05
2018-01-05,267.55,0.000195,0.05
2018-01-06,268.39,3e-06,0.05
2018-01-07,270.37,2e-06,0.05
2018-01-08,273.96,2e-06,0.05
2018-01-09,276.31,0.0,0.05
2018-01-10,277.72,1e-06,0.05
2018-01-11,277.17,0.0,0.05
2018-01-12,278.26,0.0,0.05
2018-01-13,276.54,0.0,0.05
2018-01-14,273.58,0.0,0.05
2018-01-15,271.85,2e-06,0.05
2018-01-16,273.03,0.0,0.05
2018-01-17,274.73,0.0,0.05
2018-01-18,274.44,2e-06,0.05
2018-01-19,275.15,1e-06,0.05
2018-01-20,274.65,0.0,0.05
2018-01-21,272.22,0.0,0.05
2018-01-22,273.96,0.0,0.05
2018-01-23,275.15,6e-06,0.05
2018-01-24,270.26,0.000271,0.05
2018-01-25,270.0,3e-06,0.05
2018-01-26,269.73,1e-05,0.05
2018-01-27,270.44,1e-06,0.05
2018-01-28,274.49,2e-06,0.05
2018-01-29,277.55,0.0,0.05
2018-01-30,276.85,1e-06,0.05
2018-01-31,278.37,1e-06,0.05
2018-02-01,275.92,1e-06,0.05
2018-02-02,275.99,2e-06,0.05
2018-02-03,274.62,0.0,0.05
2018-02-04,274.91,0.0,0.05
2018-02-05,276.1,1e-06,0.05
2018-02-06,275.96,1e-06,0.05
2018-02-07,274.19,0.000378,0.05
2018-02-08,272.27,2e-06,0.05
2018-02-09,270.43,5e-06,0.05
2018-02-10,270.61,0.0,0.05
2018-02-11,271.71,1e-06,0.05
2018-02-12,272.57,6e-05,0.05
2018-02-13,272.04,0.000766,0.05
2018-02-14,269.49,0.000972,0.05
2018-02-15,271.2,2e-06,0.05
2018-02-16,271.94,6.7e-05,0.05
2018-02-17,271.82,0.000971,0.05
2018-02-18,271.13,0.000942,0.05
2018-02-19,272.11,0.000493,0.05
2018-02-20,272.02,1e-06,0.05
2018-02-21,272.24,1.6e-05,0.05
2018-02-22,270.09,0.001691,0.05
2018-02-23,271.68,3.9e-05,0.05
2018-02-24,272.46,0.0,0.05
2018-02-25,272.65,0.000197,0.05
2018-02-26,273.52,6.3e-05,0.05
2018-02-27,275.04,2e-06,0.05
2018-02-28,274.35,1e-06,0.05
2018-03-01,274.87,1e-06,0.05
2018-03-02,272.76,0.000549,0.05
2018-03-03,274.82,2.2e-05,0.05
2018-03-04,274.67,9e-06,0.05
2018-03-05,273.33,4e-06,0.05
2018-03-06,272.1,8e-06,0.05
2018-03-07,271.81,0.0,0.05
2018-03-08,273.71,2e-06,0.05
2018-03-09,273.61,0.000162,0.05
2018-03-10,272.85,2.3e-05,0.05
2018-03-11,273.23,7e-06,0.05
2018-03-12,271.94,0.001193,0.05
2018-03-13,272.61,0.000234,0.05
2018-03-14,274.71,0.0,0.05
2018-03-15,275.06,0.000101,0.05
2018-03-16,273.92,0.000316,0.05
2018-03-17,272.51,0.000178,0.05
2018-03-18,272.71,5.3e-05,0.05
2018-03-19,273.62,2e-06,0.05
2018-03-20,274.87,1e-06,0.05
2018-03-21,276.41,0.0,0.05
2018-03-22,275.37,0.000158,0.05
2018-03-23,275.07,2e-06,0.05
2018-03-24,276.41,2e-06,0.05
2018-03-25,276.59,3e-06,0.05
2018-03-26,275.0,0.000747,0.05
2018-03-27,275.12,2e-06,0.05
2018-03-28,276.22,0.000465,0.05
2018-03-29,275.95,0.00063,0.05
2018-03-30,273.72,0.000693,0.05
2018-03-31,273.3,0.00117,0.05
2018-04-01,274.0,0.000463,0.05
2018-04-02,274.72,3.3e-05,0.05
2018-04-03,276.26,0.0,0.05
2018-04-04,277.71,0.000157,0.05
2018-04-05,276.73,0.005673,0.05
2018-04-06,277.27,0.001124,0.05
2018-04-07,276.97,0.00224,0.05
2018-04-08,275.35,0.002938,0.05
2018-04-09,277.41,0.000185,0.05
2018-04-10,278.35,0.000204,0.05
2018-04-11,278.07,0.000965,0.05
2018-04-12,278.25,0.001684,0.05
2018-04-13,277.53,0.000473,0.05
2018-04-14,278.09,6.7e-05,0.05
2018-04-15,277.77,4.4e-05,0.05
2018-04-16,278.03,0.000433,0.05
2018-04-17,277.71,0.002349,0.05
2018-04-18,278.86,0.000428,0.05
2018-04-19,279.95,1.8e-05,0.05
2018-04-20,280.38,0.000839,0.05
2018-04-21,280.5,1.4e-05,0.05
2018-04-22,280.28,1.7e-05,0.05
2018-04-23,280.06,0.0,0.05
2018-04-24,277.05,0.011571,0.05
2018-04-25,273.15,0.003574,0.05
2018-04-26,275.15,3.3e-05,0.05
2018-04-27,276.23,0.000415,0.05
2018-04-28,277.5,0.001286,0.05
2018-04-29,277.24,0.002126,0.05
2018-04-30,275.11,0.010756,0.05
2018-05-01,275.27,0.000715,0.05
2018-05-02,275.52,0.000202,0.05
2018-05-03,277.61,0.00028,0.05
2018-05-04,278.12,0.000547,0.05
2018-05-05,279.8,0.000418,0.05
2018-05-06,279.64,0.000702,0.05
2018-05-07,281.1,8.9e-05,0.05
2018-05-08,281.27,1.9e-05,0.05
2018-05-09,279.41,0.000723,0.05
2018-05-10,277.27,0.003705,0.05
2018-05-11,278.45,1.2e-05,0.05
2018-05-12,279.35,6e-06,0.05
2018-05-13,281.52,0.0,0.05
2018-05-14,281.0,0.000731,0.05
2018-05-15,281.51,0.000848,0.05
2018-05-16,281.9,0.000507,0.05
2018-05-17,282.3,0.000639,0.05
2018-05-18,283.46,4.8e-05,0.05
2018-05-19,283.53,0.000179,0.05
2018-05-20,285.14,2e-06,0.05
2018-05-21,286.5,0.000114,0.05
2018-05-22,286.32,3.2e-05,0.05
2018-05-23,286.22,5e-06,0.05
2018-05-24,285.38,7.5e-05,0.05
2018-05-25,286.23,1.9e-05,0.05
2018-05-26,286.0,0.000611,0.05
2018-05-27,284.45,0.000942,0.05
2018-05-28,282.76,0.000987,0.05
2018-05-29,282.01,0.001523,0.05
2018-05-30,284.31,0.001006,0.05
2018-05-31,281.5,0.007121,0.05
2018-06-01,281.07,0.005231,0.05
2018-06-02,283.4,0.001129,0.05
2018-06-03,279.61,0.00659,0.05
2018-06-04,282.97,0.000197,0.05
2018-06-05,284.58,1.7e-05,0.05
2018-06-06,285.37,0.000504,0.05
2018-06-07,284.81,0.00118,0.05
2018-06-08,284.9,0.003739,0.05
2018-06-09,286.18,0.00114,0.05
2018-06-10,286.75,0.002188,0.05
2018-06-11,286.67,0.001954,0.05
2018-06-12,286.55,0.00171,0.05
2018-06-13,285.98,0.004207,0.05
2018-06-14,285.21,0.018285,0.05
2018-06-15,283.42,0.011134,0.05
2018-06-16,284.36,0.008418,0.05
2018-06-17,284.32,0.004713,0.05
2018-06-18,285.12,0.003169,0.05
2018-06-19,285.96,0.000427,0.05
2018-06-20,286.11,0.000392,0.05
2018-06-21,286.47,0.000488,0.05
2018-06-22,287.02,0.000211,0.05
2018-06-23,286.95,0.000296,0.05
2018-06-24,286.76,0.003814,0.05
2018-06-25,287.68,0.000408,0.05
2018-06-26,287.77,0.001425,0.05
2018-06-27,287.13,0.00259,0.05
2018-06-28,287.34,0.010643,0.05
2018-06-29,283.38,0.011663,0.05
2018-06-30,285.47,0.009113,0.05
2018-07-01,284.58,0.017538,0.05
2018-07-02,284.98,0.009033,0.05
2018-07-03,285.66,0.003213,0.05
2018-07-04,285.24,0.00736,0.05
2018-07-05,286.66,0.001268,0.05
2018-07-06,286.68,0.004286,0.05
2018-07-07,287.27,0.003314,0.05
2018-07-08,286.5,0.017472,0.05
2018-07-09,284.44,0.026683,0.05
2018-07-10,283.16,0.025241,0.05
2018-07-11,284.27,0.012218,0.05
2018-07-12,283.42,0.017125,0.05
2018-07-13,284.61,0.013189,0.05
2018-07-14,284.88,0.009709,0.05
2018-07-15,283.3,0.019379,0.05
2018-07-16,284.03,0.016412,0.05
2018-07-17,285.08,0.009428,0.05
2018-07-18,285.28,0.004097,0.05
2018-07-19,285.09,0.01122,0.05
2018-07-20,285.14,0.004876,0.05
2018-07-21,284.65,0.014105,0.05
2018-07-22,283.58,0.011906,0.05
2018-07-23,284.17,0.014457,0.05
2018-07-24,285.16,0.003184,0.05
2018-07-25,285.48,0.003843,0.05
2018-07-26,285.5,0.004898,0.05
2018-07-27,284.24,0.007945,0.05
2018-07-28,284.6,0.013617,0.05
2018-07-29,285.05,0.00655,0.05
2018-07-30,284.86,0.012998,0.05
2018-07-31,284.01,0.023548,0.05
2018-08-01,283.15,0.025097,0.05
2018-08-02,282.58,0.010925,0.05
2018-08-03,284.44,0.009587,0.05
2018-08-04,284.04,0.005969,0.05
2018-08-05,284.2,0.007067,0.05
2018-08-06,284.31,0.00236,0.05
2018-08-07,285.19,0.000219,0.05
2018-08-08,284.49,0.003943,0.05
2018-08-09,284.31,0.004234,0.05
2018-08-10,284.4,0.010108,0.05
2018-08-11,284.09,0.014053,0.05
2018-08-12,284.38,0.006175,0.05
2018-08-13,284.9,0.005959,0.05
2018-08-14,284.59,0.009032,0.05
2018-08-15,284.68,0.007026,0.05
2018-08-16,285.07,0.00371,0.05
2018-08-17,285.14,0.006714,0.05
2018-08-18,285.02,0.008249,0.05
2018-08-19,285.48,0.003576,0.05
2018-08-20,285.49,0.006876,0.05
2018-08-21,285.09,0.009539,0.05
2018-08-22,285.1,0.00425,0.05
2018-08-23,284.59,0.008516,0.05
2018-08-24,283.67,0.028769,0.05
2018-08-25,283.4,0.018225,0.05
2018-08-26,284.17,0.007847,0.05
2018-08-27,285.08,0.012503,0.05
2018-08-28,283.3,0.020428,0.05
2018-08-29,284.51,0.016006,0.05
2018-08-30,284.03,0.009307,0.05
2018-08-31,285.07,0.005216,0.05
2018-09-01,284.87,0.004634,0.05
2018-09-02,284.53,0.003115,0.05
2018-09-03,284.9,0.001835,0.05
2018-09-04,284.73,0.000238,0.05
2018-09-05,284.86,0.000969,0.05
2018-09-06,284.81,0.000266,0.05
2018-09-07,284.69,0.000304,0.05
2018-09-08,284.58,0.000148,0.05
2018-09-09,284.88,0.003087,0.05
2018-09-10,283.32,0.006128,0.05
2018-09-11,284.44,0.001792,0.05
2018-09-12,282.98,0.008854,0.05
2018-09-13,281.58,0.005941,0.05
2018-09-14,282.24,0.005224,0.05
2018-09-15,281.84,0.002037,0.05
2018-09-16,282.47,0.000579,0.05
2018-09-17,281.7,0.001476,0.05
2018-09-18,282.25,0.000263,0.05
2018-09-19,282.22,0.000753,0.05
2018-09-20,282.61,0.000792,0.05
2018-09-21,282.05,0.014467,0.05
2018-09-22,283.2,0.000718,0.05
2018-09-23,283.19,0.000774,0.05
2018-09-24,283.56,0.000891,0.05
2018-09-25,283.54,0.000696,0.05
2018-09-26,283.59,0.00054,0.05
2018-09-27,282.07,0.00254,0.05
2018-09-28,281.15,0.001947,0.05
2018-09-29,281.59,0.000206,0.05
2018-09-30,282.13,0.000235,0.05
2018-10-01,281.88,0.000156,0.05
2018-10-02,280.74,0.001435,0.05
2018-10-03,280.31,0.000802,0.05
2018-10-04,278.85,0.001472,0.05
2018-10-05,278.44,0.000704,0.05
2018-10-06,277.77,0.001322,0.05
2018-10-07,276.64,0.000784,0.05
2018-10-08,276.57,0.000386,0.05
2018-10-09,276.91,0.000226,0.05
2018-10-10,278.21,0.000393,0.05
2018-10-11,278.44,0.000165,0.05
2018-10-12,278.54,0.000303,0.05
2018-10-13,277.89,0.00066,0.05
2018-10-14,277.67,0.000452,0.05
2018-10-15,277.87,1e-06,0.05
2018-10-16,277.79,1e-06,0.05
2018-10-17,278.69,0.00026,0.05
2018-10-18,277.52,0.000322,0.05
2018-10-19,277.1,0.000374,0.05
2018-10-20,276.94,0.000308,0.05
2018-10-21,276.57,0.000128,0.05
2018-10-22,275.49,0.000354,0.05
2018-10-23,274.94,0.000264,0.05
2018-10-24,273.67,0.001108,0.05
2018-10-25,273.62,8.7e-05,0.05
2018-10-26,274.0,2e-06,0.05
2018-10-27,274.18,0.000584,0.05
2018-10-28,274.67,6.7e-05,0.05
2018-10-29,273.01,3e-06,0.05
2018-10-30,273.55,1e-06,0.05
2018-10-31,273.54,2e-06,0.05
2018-11-01,275.55,1e-06,0.05
2018-11-02,275.74,6.4e-05,0.05
2018-11-03,276.12,0.000151,0.05
2018-11-04,275.35,0.000352,0.05
2018-11-05,275.4,2.1e-05,0.05
2018-11-06,274.26,0.000172,0.05
2018-11-07,271.66,1e-06,0.05
2018-11-08,273.22,1e-06,0.05
2018-11-09,274.3,0.0,0.05
2018-11-10,273.68,0.000136,0.05
2018-11-11,274.43,1e-06,0.05
2018-11-12,275.36,2e-06,0.05
2018-11-13,274.23,0.000316,0.05
2018-11-14,273.79,0.000215,0.05
2018-11-15,273.61,0.000132,0.05
2018-11-16,275.12,2.1e-05,0.05
2018-11-17,274.95,0.000183,0.05
2018-11-18,274.32,2.4e-05,0.05
2018-11-19,274.87,0.000101,0.05
2018-11-20,274.33,2.6e-05,0.05
2018-11-21,273.55,0.0,0.05
2018-11-22,274.41,1e-06,0.05
2018-11-23,276.37,0.0,0.05
2018-11-24,272.98,0.0,0.05
2018-11-25,273.92,1e-06,0.05
2018-11-26,274.15,1e-05,0.05
2018-11-27,273.53,0.0,0.05
2018-11-28,274.56,3e-06,0.05
2018-11-29,274.25,5.5e-05,0.05
2018-11-30,274.13,1e-05,0.05
2018-12-01,272.01,3e-06,0.05
2018-12-02,272.91,1.4e-05,0.05
2018-12-03,272.66,3.8e-05,0.05
2018-12-04,274.1,1e-06,0.05
2018-12-05,273.88,6.8e-05,0.05
2018-12-06,271.51,0.000106,0.05
2018-12-07,269.03,0.000367,0.05
2018-12-08,269.72,-0.0,0.05
2018-12-09,270.4,1e-06,0.05
2018-12-10,269.79,2e-06,0.05
2018-12-11,267.9,2e-06,0.05
2018-12-12,268.46,2e-06,0.05
2018-12-13,268.6,1e-05,0.05
2018-12-14,268.68,6e-06,0.05
2018-12-15,269.52,5e-06,0.05
2018-12-16,270.26,1e-06,0.05
2018-12-17,272.71,0.00201,0.05
2018-12-18,269.0,0.018954,0.05
2018-12-19,258.25,1.8e-05,0.05
2018-12-20,257.88,8e-05,0.05
2018-12-21,259.81,7.6e-05,0.05
2018-12-22,257.26,3e-06,0.05
2018-12-23,259.53,4.2e-05,0.05
2018-12-24,261.98,9e-05,0.05
2018-12-25,261.25,7e-05,0.05
2018-12-26,260.9,6.4e-05,0.05
2018-12-27,261.39,1.7e-05,0.05
2018-12-28,257.1,0.00051,0.05
2018-12-29,253.0,2e-06,0.05
2018-12-30,253.41,2e-06,0.05
2018-12-31,256.27,1.1e-05,0.05
2019-01-01,256.48,3e-06,0.05
2019-01-02,257.71,8e-06,0.05
2019-01-03,257.05,3e-05,0.05
2019-01-04,256.28,1.2e-05,0.05
2019-01-05,258.2,2e-05,0.05
2019-01-06,259.49,5.2e-05,0.05
2019-01-07,260.68,0.000385,0.05
2019-01-08,257.99,7.7e-05,0.05
2019-01-09,257.63,0.000114,0.05
2019-01-10,257.21,8e-06,0.05
2019-01-11,258.17,2.6e-05,0.05
2019-01-12,259.11,2e-05,0.05
2019-01-13,261.06,2.2e-05,0.05
2019-01-14,260.18,1.4e-05,0.05
2019-01-15,257.09,0.0,0.05
2019-01-16,258.04,6e-06,0.05
2019-01-17,262.15,0.000219,0.05
2019-01-18,259.94,1.7e-05,0.05
2019-01-19,259.37,1.2e-05,0.05
2019-01-20,261.38,1e-06,0.05
2019-01-21,261.72,2e-06,0.05
2019-01-22,262.15,0.000158,0.05
2019-01-23,262.92,0.000274,0.05
2019-01-24,263.07,0.000276,0.05
2019-01-25,264.96,0.001079,0.05
2019-01-26,265.54,0.000165,0.05
2019-01-27,263.83,0.000139,0.05
2019-01-28,261.71,8.8e-05,0.05
2019-01-29,260.8,0.000454,0.05
2019-01-30,260.67,0.0,0.05
2019-01-31,264.53,7.4e-05,0.05
2019-02-01,266.05,0.001055,0.05
2019-02-02,264.25,0.000151,0.05
2019-02-03,263.32,1e-06,0.05
2019-02-04,264.73,2e-06,0.05
2019-02-05,266.03,1e-06,0.05
2019-02-06,267.39,2e-06,0.05
2019-02-07,270.03,0.000103,0.05
2019-02-08,270.38,0.004289,0.05
2019-02-09,266.26,0.002887,0.05
2019-02-10,263.78,1e-06,0.05
2019-02-11,264.82,4.9e-05,0.05
2019-02-12,264.56,3e-06,0.05
2019-02-13,265.76,0.0,0.05
2019-02-14,267.91,3e-06,0.05
2019-02-15,268.91,0.00043,0.05
2019-02-16,267.03,0.000867,0.05
2019-02-17,264.88,5e-06,0.05
2019-02-18,267.1,3.9e-05,0.05
2019-02-19,268.41,0.000276,0.05
2019-02-20,269.88,2e-06,0.05
2019-02-21,271.64,2e-06,0.05
2019-02-22,271.41,2e-06,0.05
2019-02-23,271.41,6.4e-05,0.05
2019-02-24,271.13,6.9e-05,0.05
2019-02-25,269.28,0.00022,0.05
2019-02-26,267.9,0.00012,0.05
2019-02-27,268.11,0.001287,0.05
2019-02-28,266.58,0.000244,0.05
2019-03-01,266.35,0.0,0.05
2019-03-02,269.05,0.0,0.05
2019-03-03,271.13,0.000172,0.05
2019-03-04,271.19,5.1e-05,0.05
2019-03-05,270.55,0.000204,0.05
2019-03-06,270.37,6e-06,0.05
2019-03-07,271.2,1.8e-05,0.05
2019-03-08,270.8,1e-05,0.05
2019-03-09,272.0,2e-06,0.05
2019-03-10,273.28,2e-06,0.05
2019-03-11,273.9,3e-06,0.05
2019-03-12,274.12,0.0,0.05
2019-03-13,275.82,0.0,0.05
2019-03-14,276.34,3e-06,0.05
2019-03-15,274.35,5.2e-05,0.05
2019-03-16,272.69,5.8e-05,0.05
2019-03-17,273.52,0.000138,0.05
2019-03-18,271.72,0.000807,0.05
2019-03-19,271.73,0.000737,0.05
2019-03-20,272.18,0.000184,0.05
2019-03-21,273.01,-0.0,0.05
2019-03-22,273.04,2.8e-05,0.05
2019-03-23,272.65,3e-06,0.05
2019-03-24,274.3,-0.0,0.05
2019-03-25,275.37,4.1e-05,0.05
2019-03-26,273.75,0.001514,0.05
2019-03-27,271.57,0.000455,0.05
2019-03-28,275.38,0.0,0.05
2019-03-29,278.08,7e-06,0.05
2019-03-30,276.7,7e-06,0.05
2019-03-31,276.27,0.000154,0.05
2019-04-01,274.51,0.000103,0.05
2019-04-02,273.28,0.000283,0.05
2019-04-03,275.73,0.000142,0.05
2019-04-04,277.19,2.7e-05,0.05
2019-04-05,275.51,5e-06,0.05
2019-04-06,275.89,0.002696,0.05
2019-04-07,275.19,0.001664,0.05
2019-04-08,274.51,4.3e-05,0.05
2019-04-09,275.31,0.001146,0.05
2019-04-10,274.92,0.000148,0.05
2019-04-11,276.74,2e-06,0.05
2019-04-12,277.89,5.3e-05,0.05
2019-04-13,278.81,0.000113,0.05
2019-04-14,279.17,0.000679,0.05
2019-04-15,278.95,0.001152,0.05
2019-04-16,279.75,6.7e-05,0.05
2019-04-17,279.61,0.000689,0.05
2019-04-18,277.65,0.000994,0.05
2019-04-19,276.48,0.000766,0.05
2019-04-20,276.7,0.001492,0.05
2019-04-21,277.26,0.00531,0.05
2019-04-22,275.34,0.002902,0.05
2019-04-23,277.43,2e-06,0.05
2019-04-24,278.45,0.000383,0.05
2019-04-25,279.61,7.4e-05,0.05
2019-04-26,280.83,1e-06,0.05
2019-04-27,281.63,0.0,0.05
2019-04-28,282.39,8e-06,0.05
2019-04-29,282.58,3e-06,0.05
2019-04-30,282.47,6e-06,0.05
2019-05-01,282.5,1e-06,0.05
2019-05-02,282.51,2.4e-05,0.05
2019-05-03,282.52,0.00106,0.05
2019-05-04,280.69,0.002222,0.05
2019-05-05,282.64,0.000354,0.05
2019-05-06,282.28,1e-06,0.05
2019-05-07,282.75,0.0,0.05
2019-05-08,282.69,2e-06,0.05
2019-05-09,282.48,1e-06,0.05
2019-05-10,283.24,6e-06,0.05
2019-05-11,282.66,4.3e-05,0.05
2019-05-12,281.67,0.000446,0.05
2019-05-13,280.74,0.00075,0.05
2019-05-14,281.64,0.000375,0.05
2019-05-15,281.88,0.001007,0.05
2019-05-16,282.67,0.000196,0.05
2019-05-17,283.29,7.5e-05,0.05
2019-05-18,283.21,0.000337,0.05
2019-05-19,282.12,0.000325,0.05
2019-05-20,282.35,0.000444,0.05
2019-05-21,283.82,0.00034,0.05
2019-05-22,284.14,0.000646,0.05
2019-05-23,281.35,0.003222,0.05
2019-05-24,284.55,8.1e-05,0.05
2019-05-25,284.75,0.000378,0.05
2019-05-26,283.74,0.000577,0.05
2019-05-27,284.36,7e-06,0.05
2019-05-28,284.33,0.000419,0.05
2019-05-29,283.93,0.00042,0.05
2019-05-30,283.15,0.003038,0.05
2019-05-31,283.79,3.5e-05,0.05
2019-06-01,284.12,1.1e-05,0.05
2019-06-02,283.99,0.000223,0.05
2019-06-03,283.7,0.000862,0.05
2019-06-04,285.5,9.1e-05,0.05
2019-06-05,286.64,6.8e-05,0.05
2019-06-06,287.47,2e-06,0.05
2019-06-07,286.54,8.8e-05,0.05
2019-06-08,286.27,0.000283,0.05
2019-06-09,285.75,0.000747,0.05
2019-06-10,285.9,0.000976,0.05
2019-06-11,286.16,6.3e-05,0.05
2019-06-12,286.82,0.000389,0.05
2019-06-13,288.29,2e-06,0.05
2019-06-14,288.56,1.7e-05,0.05
2019-06-15,288.11,0.000625,0.05
2019-06-16,287.62,0.000603,0.05
2019-06-17,287.07,0.002038,0.05
2019-06-18,284.59,0.003688,0.05
2019-06-19,285.93,0.000766,0.05
2019-06-20,286.1,0.002391,0.05
2019-06-21,287.6,3e-06,0.05
2019-06-22,286.58,0.000441,0.05
2019-06-23,288.19,0.000301,0.05
2019-06-24,289.84,2e-06,0.05
2019-06-25,289.59,0.000411,0.05
2019-06-26,289.09,0.00059,0.05
2019-06-27,287.5,0.001315,0.05
2019-06-28,288.38,0.000158,0.05
2019-06-29,288.37,0.000338,0.05
2019-06-30,288.72,0.000147,0.05
2019-07-01,288.97,0.000587,0.05
2019-07-02,289.14,0.002306,0.05
2019-07-03,287.95,0.003555,0.05
2019-07-04,287.38,0.012096,0.05
2019-07-05,287.36,0.002234,0.05
2019-07-06,287.71,0.001625,0.05
2019-07-07,285.56,0.010443,0.05
2019-07-08,284.22,0.008873,0.05
2019-07-09,283.31,0.007024,0.05
2019-07-10,283.61,0.011974,0.05
2019-07-11,284.35,0.00826,0.05
2019-07-12,284.01,0.009921,0.05
2019-07-13,283.85,0.005104,0.05
2019-07-14,284.79,0.006777,0.05
2019-07-15,284.09,0.007415,0.05
2019-07-16,283.74,0.006762,0.05
2019-07-17,285.06,0.001054,0.05
2019-07-18,285.41,0.005446,0.05
2019-07-19,283.88,0.00772,0.05
2019-07-20,285.14,0.004015,0.05
2019-07-21,284.87,0.00969,0.05
2019-07-22,285.6,0.005845,0.05
2019-07-23,284.69,0.008239,0.05
2019-07-24,286.15,0.000272,0.05
2019-07-25,285.41,0.007644,0.05
2019-07-26,283.46,0.010735,0.05
2019-07-27,285.16,0.007241,0.05
2019-07-28,285.39,0.007336,0.05
2019-07-29,285.28,0.006166,0.05
2019-07-30,283.77,0.006007,0.05
2019-07-31,285.29,0.011615,0.05
2019-08-01,284.37,0.023242,0.05
2019-08-02,283.47,0.021087,0.05
2019-08-03,285.2,0.006582,0.05
2019-08-04,284.38,0.015327,0.05
2019-08-05,284.36,0.005809,0.05
2019-08-06,284.6,0.016075,0.05
2019-08-07,283.77,0.006761,0.05
2019-08-08,284.57,0.007918,0.05
2019-08-09,284.52,0.004759,0.05
2019-08-10,283.73,0.008656,0.05
2019-08-11,283.82,0.007659,0.05
2019-08-12,285.55,0.002134,0.05
2019-08-13,285.13,0.006094,0.05
2019-08-14,285.55,0.004297,0.05
2019-08-15,285.75,0.001551,0.05
2019-08-16,285.65,0.001873,0.05
2019-08-17,285.14,0.003705,0.05
2019-08-18,285.57,0.000718,0.05
2019-08-19,286.1,0.000219,0.05
2019-08-20,286.48,0.000761,0.05
2019-08-21,285.61,0.000984,0.05
2019-08-22,285.84,7.5e-05,0.05
2019-08-23,286.73,0.000183,0.05
2019-08-24,285.11,0.003495,0.05
2019-08-25,285.48,0.000438,0.05
2019-08-26,285.38,0.000266,0.05
2019-08-27,286.19,0.000234,0.05
