date,temperature_2m_k,total_precip_m_day,snow_depth_m_we
2021-09-21,277.66,0.002251,0.05
2021-09-22,277.51,0.003288,0.05
2021-09-23,277.58,0.005877,0.05
2021-09-24,278.11,0.009351,0.05
2021-09-25,277.96,0.007376,0.05
2021-09-26,277.54,0.00303,0.05
2021-09-27,277.9,0.005901,0.05
2021-09-28,277.85,0.006687,0.05
2021-09-29,277.52,0.005529,0.05
2021-09-30,277.56,0.006298,0.05
2021-10-01,277.6,0.003444,0.05
2021-10-02,277.07,0.008265,0.05
2021-10-03,277.07,0.011886,0.05
2021-10-04,276.78,0.006759,0.05
2021-10-05,276.71,0.004271,0.05
2021-10-06,276.74,0.004969,0.05
2021-10-07,277.2,0.005948,0.05
2021-10-08,277.53,0.009797,0.05
2021-10-09,276.97,0.00972,0.05
2021-10-10,275.76,0.00265,0.05
2021-10-11,276.33,0.000604,0.05
2021-10-12,276.44,7e-06,0.05
2021-10-13,275.98,0.0,0.05
2021-10-14,276.21,1.6e-05,0.05
2021-10-15,276.62,4e-05,0.05
2021-10-16,277.17,0.000136,0.05
2021-10-17,277.39,0.001726,0.05
2021-10-18,276.97,0.026902,0.05
2021-10-19,276.72,0.087959,0.05
2021-10-20,275.71,0.024141,0.05
2021-10-21,274.04,0.014566,0.05
2021-10-22,273.45,0.012985,0.05
2021-10-23,273.58,0.015143,0.05
2021-10-24,272.38,0.011751,0.05
2021-10-25,270.54,0.009899,0.05
2021-10-26,270.34,0.003463,0.05
2021-10-27,270.23,0.002723,0.05
2021-10-28,269.46,0.003422,0.05
2021-10-29,269.94,0.002012,0.05
2021-10-30,269.66,0.004795,0.05
2021-10-31,268.67,0.004167,0.05
2021-11-01,268.16,0.013578,0.05
2021-11-02,267.2,0.014297,0.05
2021-11-03,267.1,0.012562,0.05
2021-11-04,265.95,0.008146,0.05
2021-11-05,267.21,0.011232,0.05
2021-11-06,267.93,0.010127,0.05
2021-11-07,269.49,0.010393,0.05
2021-11-08,269.29,0.007868,0.05
2021-11-09,269.26,0.004881,0.05
2021-11-10,270.07,0.004155,0.05
2021-11-11,271.13,0.004045,0.05
2021-11-12,271.1,0.005487,0.05
2021-11-13,269.75,0.007966,0.05
2021-11-14,269.59,0.008651,0.05
2021-11-15,268.44,0.017699,0.05
2021-11-16,267.53,0.007115,0.05
2021-11-17,269.07,0.001823,0.05
2021-11-18,270.12,0.003569,0.05
2021-11-19,270.5,0.008512,0.05
2021-11-20,270.94,0.015615,0.05
2021-11-21,270.2,0.016025,0.05
2021-11-22,268.26,0.012685,0.05
2021-11-23,266.32,0.012962,0.05
2021-11-24,267.45,0.011169,0.05
2021-11-25,266.33,0.008783,0.05
2021-11-26,264.45,0.010006,0.05
2021-11-27,265.16,0.006016,0.05
2021-11-28,267.63,0.002737,0.05
2021-11-29,267.82,0.003752,0.05
2021-11-30,267.98,0.004666,0.05
2021-12-01,269.63,0.001557,0.05
2021-12-02,271.13,0.006292,0.05
2021-12-03,271.9,0.007786,0.05
2021-12-04,270.15,0.007695,0.05
2021-12-05,268.74,0.006503,0.05
2021-12-06,267.91,0.013165,0.05
2021-12-07,266.36,0.012084,0.05
2021-12-08,267.07,0.013662,0.05
2021-12-09,266.22,0.007598,0.05
2021-12-10,262.02,0.005647,0.05
2021-12-11,260.96,0.006746,0.05
2021-12-12,262.99,0.006578,0.05
2021-12-13,265.15,0.003489,0.05
2021-12-14,264.53,0.008996,0.05
2021-12-15,264.29,0.011147,0.05
2021-12-16,264.79,0.011753,0.05
2021-12-17,264.81,0.009463,0.05
2021-12-18,263.93,0.005799,0.05
2021-12-19,259.53,0.000226,0.05
2021-12-20,258.54,1.8e-05,0.05
2021-12-21,261.06,0.002109,0.05
2021-12-22,257.35,0.001438,0.05
2021-12-23,258.49,0.002807,0.05
2021-12-24,258.8,0.007222,0.05
2021-12-25,257.71,0.012993,0.05
2021-12-26,259.48,0.016489,0.05
2021-12-27,260.84,0.02046,0.05
2021-12-28,262.06,0.024045,0.05
2021-12-29,262.57,0.034319,0.05
2021-12-30,259.2,0.004917,0.05
2021-12-31,257.48,0.00698,0.05
2022-01-01,257.51,0.006084,0.05
2022-01-02,257.48,0.006027,0.05
2022-01-03,256.64,0.006634,0.05
2022-01-04,258.55,0.000897,0.05
2022-01-05,260.4,0.00242,0.05
2022-01-06,262.43,0.013197,0.05
2022-01-07,264.2,0.016138,0.05
2022-01-08,263.67,0.022402,0.05
2022-01-09,263.02,0.028384,0.05
2022-01-10,261.97,0.027984,0.05
2022-01-11,260.76,0.015037,0.05
2022-01-12,258.37,0.007411,0.05
2022-01-13,258.14,0.00467,0.05
2022-01-14,259.22,0.011444,0.05
2022-01-15,255.89,0.004086,0.05
2022-01-16,254.36,0.0,0.05
2022-01-17,258.07,4.9e-05,0.05
2022-01-18,259.25,0.000954,0.05
2022-01-19,259.39,0.001883,0.05
2022-01-20,258.95,0.00855,0.05
2022-01-21,259.51,0.009596,0.05
2022-01-22,260.81,0.012979,0.05
2022-01-23,260.55,0.019332,0.05
2022-01-24,260.23,0.019079,0.05
2022-01-25,260.66,0.021474,0.05
2022-01-26,259.15,0.01331,0.05
2022-01-27,256.18,0.007896,0.05
2022-01-28,255.04,0.003472,0.05
2022-01-29,257.44,0.002935,0.05
2022-01-30,259.25,0.007209,0.05
2022-01-31,260.74,0.009429,0.05
2022-02-01,258.04,0.019311,0.05
2022-02-02,259.9,0.009923,0.05
2022-02-03,261.36,0.023047,0.05
2022-02-04,260.31,0.022649,0.05
2022-02-05,256.97,0.003987,0.05
2022-02-06,258.7,0.004662,0.05
2022-02-07,260.12,0.010891,0.05
2022-02-08,259.92,0.012931,0.05
2022-02-09,260.66,0.02803,0.05
2022-02-10,259.82,0.026002,0.05
2022-02-11,258.43,0.019593,0.05
2022-02-12,257.44,0.006041,0.05
2022-02-13,259.14,0.006884,0.05
2022-02-14,260.95,0.010465,0.05
2022-02-15,261.74,0.007452,0.05
2022-02-16,260.26,0.014419,0.05
2022-02-17,261.25,0.016533,0.05
2022-02-18,262.4,0.019223,0.05
2022-02-19,260.44,0.03139,0.05
2022-02-20,258.4,0.027614,0.05
2022-02-21,256.62,0.014381,0.05
2022-02-22,258.83,0.007646,0.05
2022-02-23,260.6,0.01469,0.05
2022-02-24,261.47,0.022211,0.05
2022-02-25,261.45,0.024849,0.05
2022-02-26,261.21,0.030578,0.05
2022-02-27,261.82,0.027249,0.05
2022-02-28,260.51,0.011039,0.05
2022-03-01,261.43,0.015316,0.05
2022-03-02,261.98,0.020475,0.05
2022-03-03,263.6,0.023354,0.05
2022-03-04,264.11,0.023115,0.05
2022-03-05,263.77,0.005445,0.05
2022-03-06,264.28,4e-06,0.05
2022-03-07,263.97,4.2e-05,0.05
2022-03-08,264.33,0.000713,0.05
2022-03-09,265.08,0.000397,0.05
2022-03-10,265.71,0.00073,0.05
2022-03-11,265.12,0.000374,0.05
2022-03-12,265.54,0.000426,0.05
2022-03-13,267.09,0.000463,0.05
2022-03-14,268.62,0.000168,0.05
2022-03-15,268.25,0.001298,0.05
2022-03-16,268.78,0.002206,0.05
2022-03-17,270.58,0.000303,0.05
2022-03-18,271.27,0.001173,0.05
2022-03-19,271.72,0.006951,0.05
2022-03-20,272.84,0.029899,0.05
2022-03-21,271.4,0.019583,0.05
2022-03-22,270.98,0.008833,0.05
2022-03-23,271.4,0.017146,0.05
2022-03-24,270.18,0.025212,0.05
2022-03-25,270.23,0.018022,0.05
2022-03-26,271.08,0.00581,0.05
2022-03-27,272.39,0.0023,0.05
2022-03-28,273.47,0.003343,0.05
2022-03-29,274.43,0.005023,0.05
2022-03-30,274.48,0.013119,0.05
2022-03-31,273.99,0.020432,0.05
2022-04-01,274.21,0.018668,0.05
2022-04-02,273.51,0.024719,0.05
2022-04-03,273.35,0.033654,0.05
2022-04-04,273.01,0.02034,0.05
2022-04-05,273.02,0.014451,0.05
2022-04-06,273.22,0.013145,0.05
2022-04-07,272.43,0.022675,0.05
2022-04-08,271.83,0.013396,0.05
2022-04-09,271.99,0.016179,0.05
2022-04-10,271.73,0.009517,0.05
2022-04-11,273.32,0.000552,0.05
2022-04-12,273.26,0.007998,0.05
2022-04-13,273.58,0.018903,0.05
2022-04-14,271.72,0.028552,0.05
2022-04-15,270.7,0.009436,0.05
2022-04-16,269.63,0.008464,0.05
2022-04-17,269.27,0.004318,0.05
2022-04-18,271.31,0.002287,0.05
2022-04-19,271.98,0.002754,0.05
2022-04-20,272.04,0.007604,0.05
2022-04-21,272.79,0.009258,0.05
2022-04-22,272.12,0.0212,0.05
2022-04-23,271.96,0.012768,0.05
2022-04-24,271.47,0.014103,0.05
2022-04-25,271.34,0.008833,0.05
2022-04-26,270.87,0.011912,0.05
2022-04-27,271.52,0.004694,0.05
2022-04-28,272.4,0.012961,0.05
2022-04-29,272.68,0.006357,0.05
2022-04-30,272.71,0.007501,0.05
2022-05-01,271.75,0.013694,0.05
2022-05-02,272.4,0.015245,0.05
2022-05-03,273.31,0.002772,0.05
2022-05-04,273.04,0.004691,0.05
2022-05-05,274.1,0.005513,0.05
2022-05-06,273.85,0.005592,0.05
2022-05-07,274.29,0.005761,0.05
2022-05-08,274.56,0.006417,0.05
2022-05-09,275.16,0.003948,0.05
2022-05-10,275.44,0.003426,0.05
2022-05-11,275.53,0.006615,0.05
2022-05-12,276.26,0.014984,0.05
2022-05-13,276.73,0.027913,0.05
2022-05-14,277.25,0.025477,0.05
2022-05-15,277.7,0.030362,0.05
2022-05-16,276.24,0.062332,0.05
2022-05-17,275.77,0.061229,0.05
2022-05-18,274.78,0.035363,0.05
2022-05-19,275.57,0.040475,0.05
2022-05-20,275.07,0.029348,0.05
2022-05-21,274.71,0.018863,0.05
2022-05-22,273.93,0.033581,0.05
2022-05-23,273.65,0.007842,0.05
2022-05-24,274.77,0.005967,0.05
2022-05-25,274.39,0.007449,0.05
2022-05-26,273.86,0.003772,0.05
2022-05-27,274.28,0.006964,0.05
2022-05-28,276.12,0.01066,0.05
2022-05-29,276.4,0.012482,0.05
2022-05-30,276.69,0.007728,0.05
2022-05-31,276.99,0.01086,0.05
2022-06-01,277.32,0.010309,0.05
2022-06-02,277.45,0.012491,0.05
2022-06-03,277.39,0.010377,0.05
2022-06-04,277.53,0.007888,0.05
2022-06-05,277.81,0.012012,0.05
2022-06-06,277.79,0.010923,0.05
2022-06-07,277.47,0.019206,0.05
2022-06-08,278.09,0.018841,0.05
2022-06-09,278.05,0.067621,0.05
2022-06-10,278.16,0.034112,0.05
2022-06-11,277.93,0.028294,0.05
2022-06-12,277.97,0.020525,0.05
2022-06-13,278.65,0.027093,0.05
2022-06-14,278.14,0.03774,0.05
2022-06-15,278.5,0.048151,0.05
2022-06-16,277.96,0.047297,0.05
2022-06-17,277.87,0.061443,0.05
2022-06-18,277.67,0.032689,0.05
2022-06-19,277.68,0.043986,0.05
2022-06-20,277.65,0.048004,0.05
2022-06-21,277.19,0.006169,0.05
2022-06-22,277.59,0.006262,0.05
2022-06-23,278.77,0.014305,0.05
2022-06-24,279.35,0.03936,0.05
2022-06-25,278.62,0.04429,0.05
2022-06-26,278.68,0.028048,0.05
2022-06-27,278.31,0.055259,0.05
2022-06-28,278.75,0.02674,0.05
2022-06-29,278.85,0.014513,0.05
2022-06-30,278.73,0.008926,0.05
2022-07-01,279.56,0.015075,0.05
2022-07-02,279.32,0.018887,0.05
2022-07-03,279.06,0.004954,0.05
2022-07-04,279.7,0.004168,0.05
2022-07-05,280.26,0.006147,0.05
2022-07-06,280.14,0.006531,0.05
2022-07-07,280.11,0.00828,0.05
2022-07-08,280.56,0.014162,0.05
2022-07-09,279.22,0.006765,0.05
2022-07-10,279.31,0.002572,0.05
2022-07-11,279.82,0.003306,0.05
2022-07-12,279.84,0.006236,0.05
2022-07-13,279.52,0.002499,0.05
2022-07-14,279.08,0.001907,0.05
2022-07-15,279.29,0.000648,0.05
2022-07-16,279.93,0.002697,0.05
2022-07-17,280.54,0.005304,0.05
2022-07-18,280.77,0.013962,0.05
2022-07-19,280.59,0.014963,0.05
2022-07-20,279.89,0.034684,0.05
2022-07-21,280.14,0.020015,0.05
2022-07-22,279.95,0.018827,0.05
2022-07-23,279.11,0.022541,0.05
2022-07-24,279.24,0.019793,0.05
2022-07-25,278.99,0.018359,0.05
2022-07-26,279.36,0.025616,0.05
2022-07-27,279.32,0.017524,0.05
2022-07-28,279.47,0.010046,0.05
2022-07-29,279.6,0.021144,0.05
2022-07-30,280.01,0.034559,0.05
2022-07-31,279.58,0.054869,0.05
2022-08-01,279.7,0.025908,0.05
2022-08-02,280.02,0.01394,0.05
2022-08-03,280.37,0.012778,0.05
2022-08-04,279.96,0.016575,0.05
2022-08-05,280.74,0.021212,0.05
2022-08-06,279.28,0.030704,0.05
2022-08-07,279.84,0.003341,0.05
2022-08-08,280.28,0.005147,0.05
2022-08-09,281.09,0.004167,0.05
2022-08-10,280.23,0.018088,0.05
2022-08-11,279.66,0.005653,0.05
2022-08-12,280.68,0.002237,0.05
2022-08-13,280.94,0.014074,0.05
2022-08-14,279.03,0.017881,0.05
2022-08-15,278.98,0.004995,0.05
2022-08-16,279.7,0.007919,0.05
2022-08-17,279.8,0.009278,0.05
2022-08-18,280.44,0.006332,0.05
2022-08-19,279.63,0.013631,0.05
2022-08-20,279.35,0.001891,0.05
2022-08-21,279.24,0.003775,0.05
2022-08-22,279.38,0.002846,0.05
2022-08-23,279.86,0.00377,0.05
2022-08-24,279.79,0.00304,0.05
2022-08-25,280.6,0.004808,0.05
2022-08-26,280.54,0.008798,0.05
2022-08-27,280.46,0.01544,0.05
2022-08-28,279.61,0.008662,0.05
2022-08-29,279.69,0.011377,0.05
2022-08-30,279.91,0.014633,0.05
2022-08-31,279.81,0.026662,0.05
2022-09-01,279.58,0.041655,0.05
2022-09-02,279.82,0.030097,0.05
2022-09-03,279.38,0.050806,0.05
2022-09-04,278.61,0.051337,0.05
2022-09-05,278.72,0.037082,0.05
2022-09-06,279.02,0.017337,0.05
2022-09-07,278.69,0.020354,0.05
2022-09-08,278.98,0.005406,0.05
2022-09-09,278.71,0.00944,0.05
2022-09-10,278.44,0.006985,0.05
2022-09-11,278.34,0.00654,0.05
2022-09-12,278.35,0.010787,0.05
2022-09-13,278.26,0.005071,0.05
2022-09-14,278.97,0.008468,0.05
2022-09-15,278.74,0.010227,0.05
2022-09-16,278.42,0.00845,0.05
2022-09-17,278.13,0.023381,0.05
2022-09-18,278.44,0.003513,0.05
2022-09-19,278.47,0.002755,0.05
2022-09-20,278.67,0.002679,0.05
2022-09-21,278.45,0.001778,0.05
2022-09-22,278.08,0.006564,0.05
2022-09-23,278.12,0.015232,0.05
2022-09-24,278.07,0.015303,0.05
2022-09-25,277.42,0.014499,0.05
2022-09-26,277.51,0.039699,0.05
2022-09-27,276.95,0.009257,0.05
2022-09-28,276.56,0.00709,0.05
2022-09-29,276.27,0.005589,0.05
2022-09-30,276.78,0.003854,0.05
2022-10-01,276.69,0.002232,0.05
2022-10-02,277.14,0.001705,0.05
2022-10-03,278.02,0.002589,0.05
2022-10-04,277.42,0.025124,0.05
2022-10-05,276.75,0.027789,0.05
2022-10-06,275.61,0.018762,0.05
2022-10-07,275.64,0.01788,0.05
2022-10-08,275.77,0.012567,0.05
2022-10-09,275.74,0.022409,0.05
2022-10-10,276.04,0.040369,0.05
2022-10-11,275.89,0.049455,0.05
2022-10-12,275.09,0.039612,0.05
2022-10-13,273.98,0.010045,0.05
2022-10-14,271.67,0.000402,0.05
2022-10-15,271.34,0.000931,0.05
2022-10-16,270.95,0.000286,0.05
2022-10-17,270.62,0.000615,0.05
2022-10-18,270.43,0.001603,0.05
2022-10-19,268.83,0.001212,0.05
2022-10-20,269.17,0.001099,0.05
2022-10-21,269.34,0.00067,0.05
2022-10-22,268.0,0.000277,0.05
2022-10-23,267.48,8.6e-05,0.05
2022-10-24,268.25,0.000322,0.05
2022-10-25,270.98,0.014257,0.05
2022-10-26,270.08,0.012098,0.05
2022-10-27,270.76,0.012924,0.05
2022-10-28,269.74,0.006412,0.05
2022-10-29,269.68,0.004034,0.05
2022-10-30,270.29,0.002559,0.05
2022-10-31,270.89,0.000373,0.05
2022-11-01,269.66,0.00107,0.05
2022-11-02,268.27,0.003636,0.05
2022-11-03,267.65,0.002259,0.05
2022-11-04,268.23,0.000124,0.05
2022-11-05,269.15,0.00102,0.05
2022-11-06,268.1,0.002811,0.05
2022-11-07,268.67,0.006998,0.05
2022-11-08,269.1,0.009567,0.05
2022-11-09,268.67,0.009983,0.05
2022-11-10,268.35,0.004659,0.05
2022-11-11,267.1,0.009034,0.05
2022-11-12,266.06,0.023821,0.05
2022-11-13,266.19,0.01145,0.05
2022-11-14,267.49,0.018182,0.05
2022-11-15,267.08,0.013201,0.05
2022-11-16,266.38,0.016226,0.05
2022-11-17,265.07,0.01523,0.05
2022-11-18,265.62,0.000944,0.05
2022-11-19,267.38,0.001295,0.05
2022-11-20,268.06,0.002935,0.05
2022-11-21,267.84,0.007139,0.05
2022-11-22,269.08,0.017629,0.05
2022-11-23,269.28,0.014039,0.05
2022-11-24,267.38,0.000583,0.05
2022-11-25,268.16,7.2e-05,0.05
2022-11-26,268.42,0.002053,0.05
2022-11-27,269.33,0.002637,0.05
2022-11-28,268.79,0.003281,0.05
2022-11-29,268.32,0.005551,0.05
2022-11-30,267.98,0.005512,0.05
2022-12-01,266.45,0.006176,0.05
2022-12-02,267.3,0.003756,0.05
2022-12-03,267.64,0.006848,0.05
2022-12-04,267.69,0.007396,0.05
2022-12-05,267.45,0.010824,0.05
2022-12-06,266.44,0.009217,0.05
2022-12-07,265.8,0.007674,0.05
2022-12-08,265.84,0.006708,0.05
2022-12-09,266.59,0.009562,0.05
2022-12-10,266.16,0.009901,0.05
2022-12-11,266.72,0.007182,0.05
2022-12-12,268.97,0.008425,0.05
2022-12-13,268.72,0.011826,0.05
2022-12-14,268.55,0.012252,0.05
2022-12-15,267.54,0.008613,0.05
2022-12-16,267.24,0.008551,0.05
2022-12-17,266.31,0.009291,0.05
2022-12-18,266.56,0.006573,0.05
2022-12-19,267.14,0.004231,0.05
2022-12-20,268.7,0.004065,0.05
2022-12-21,268.29,0.009937,0.05
2022-12-22,265.2,0.014937,0.05
2022-12-23,265.75,0.009949,0.05
2022-12-24,264.76,0.022484,0.05
2022-12-25,264.31,0.019782,0.05
2022-12-26,262.17,0.025111,0.05
2022-12-27,261.68,0.027185,0.05
2022-12-28,263.77,0.009908,0.05
2022-12-29,265.15,0.005121,0.05
2022-12-30,264.55,0.010417,0.05
2022-12-31,263.31,0.007929,0.05
2023-01-01,264.15,0.010457,0.05
2023-01-02,263.16,0.01134,0.05
2023-01-03,263.74,0.010561,0.05
2023-01-04,262.08,0.007042,0.05
2023-01-05,259.52,0.000315,0.05
2023-01-06,258.86,3e-05,0.05
2023-01-07,260.68,2e-06,0.05
2023-01-08,261.28,0.0,0.05
2023-01-09,262.38,1e-06,0.05
2023-01-10,261.49,0.000284,0.05
2023-01-11,262.82,0.002039,0.05
2023-01-12,263.59,0.008298,0.05
2023-01-13,263.93,0.011031,0.05
2023-01-14,264.48,0.014567,0.05
2023-01-15,264.14,0.015426,0.05
2023-01-16,263.18,0.016907,0.05
2023-01-17,261.71,0.02605,0.05
2023-01-18,262.0,0.009008,0.05
2023-01-19,262.12,0.012388,0.05
2023-01-20,263.08,0.017529,0.05
2023-01-21,264.37,0.020746,0.05
2023-01-22,264.75,0.016003,0.05
2023-01-23,265.66,0.014585,0.05
2023-01-24,266.38,0.013383,0.05
2023-01-25,267.06,0.018688,0.05
2023-01-26,267.81,0.018806,0.05
2023-01-27,268.55,0.015963,0.05
2023-01-28,268.02,0.010502,0.05
2023-01-29,267.23,0.00842,0.05
2023-01-30,268.19,0.01286,0.05
2023-01-31,266.9,0.023959,0.05
2023-02-01,262.76,0.016351,0.05
2023-02-02,261.46,0.004961,0.05
2023-02-03,261.95,0.00927,0.05
2023-02-04,262.7,0.015961,0.05
2023-02-05,264.68,0.012801,0.05
2023-02-06,265.24,0.021602,0.05
2023-02-07,263.83,0.027688,0.05
2023-02-08,264.76,0.021515,0.05
2023-02-09,265.84,0.011232,0.05
2023-02-10,266.61,0.012652,0.05
2023-02-11,266.61,0.025283,0.05
2023-02-12,265.08,0.022384,0.05
2023-02-13,266.31,0.002336,0.05
2023-02-14,266.67,0.005349,0.05
2023-02-15,265.45,0.003293,0.05
2023-02-16,265.47,0.003402,0.05
2023-02-17,267.18,0.00107,0.05
2023-02-18,268.67,0.000784,0.05
2023-02-19,268.72,0.007213,0.05
2023-02-20,269.08,0.015118,0.05
2023-02-21,267.46,0.025552,0.05
2023-02-22,265.47,0.025354,0.05
2023-02-23,264.31,0.022527,0.05
2023-02-24,265.4,0.009477,0.05
2023-02-25,264.94,0.025901,0.05
2023-02-26,263.74,0.017416,0.05
2023-02-27,263.6,0.026769,0.05
2023-02-28,264.38,0.01047,0.05
2023-03-01,264.69,0.016506,0.05
2023-03-02,264.77,0.009244,0.05
2023-03-03,265.83,0.010342,0.05
2023-03-04,266.89,0.013098,0.05
2023-03-05,266.59,0.019443,0.05
2023-03-06,265.35,0.018803,0.05
2023-03-07,265.85,0.010842,0.05
2023-03-08,265.4,0.02576,0.05
2023-03-09,263.91,0.002766,0.05
2023-03-10,263.86,0.004485,0.05
2023-03-11,263.6,5.6e-05,0.05
2023-03-12,265.6,0.000429,0.05
2023-03-13,265.58,0.008033,0.05
2023-03-14,265.3,0.018281,0.05
2023-03-15,264.54,0.010956,0.05
2023-03-16,265.91,0.013153,0.05
2023-03-17,266.57,0.013848,0.05
2023-03-18,267.14,0.012091,0.05
2023-03-19,267.04,0.011512,0.05
2023-03-20,267.37,0.014509,0.05
2023-03-21,265.74,0.019082,0.05
2023-03-22,264.33,0.017425,0.05
2023-03-23,264.61,0.015842,0.05
2023-03-24,265.65,0.014892,0.05
2023-03-25,266.6,0.013326,0.05
2023-03-26,266.09,0.016499,0.05
2023-03-27,264.27,0.023931,0.05
2023-03-28,265.38,0.012787,0.05
2023-03-29,266.03,0.011613,0.05
2023-03-30,266.33,0.008487,0.05
2023-03-31,267.69,0.019114,0.05
2023-04-01,266.93,0.021384,0.05
2023-04-02,264.89,0.019192,0.05
2023-04-03,266.3,0.018472,0.05
2023-04-04,267.53,0.023681,0.05
2023-04-05,267.13,0.019182,0.05
2023-04-06,267.16,0.013494,0.05
2023-04-07,267.18,0.012405,0.05
2023-04-08,267.75,0.014819,0.05
2023-04-09,268.01,0.013898,0.05
2023-04-10,267.42,0.005585,0.05
2023-04-11,268.5,0.005559,0.05
2023-04-12,268.77,0.003671,0.05
2023-04-13,269.56,0.004606,0.05
2023-04-14,270.17,0.008732,0.05
2023-04-15,271.33,0.01217,0.05
2023-04-16,270.78,0.016456,0.05
2023-04-17,271.07,0.00144,0.05
2023-04-18,271.21,0.005199,0.05
2023-04-19,270.67,0.00333,0.05
2023-04-20,270.13,0.010308,0.05
2023-04-21,269.44,0.023816,0.05
2023-04-22,267.94,0.023585,0.05
2023-04-23,267.3,0.012659,0.05
2023-04-24,267.92,0.008897,0.05
2023-04-25,267.15,0.007379,0.05
2023-04-26,268.53,0.010721,0.05
2023-04-27,269.11,0.015938,0.05
2023-04-28,269.39,0.012374,0.05
2023-04-29,270.12,0.013563,0.05
2023-04-30,271.03,0.021666,0.05
2023-05-01,270.65,0.021155,0.05
2023-05-02,269.38,0.013985,0.05
2023-05-03,270.98,0.014242,0.05
2023-05-04,270.12,0.024064,0.05
2023-05-05,270.12,0.019479,0.05
2023-05-06,271.4,0.02436,0.05
2023-05-07,271.17,0.038195,0.05
2023-05-08,270.87,0.032812,0.05
2023-05-09,270.62,0.02366,0.05
2023-05-10,270.41,0.012632,0.05
2023-05-11,270.2,0.005342,0.05
2023-05-12,270.29,0.001539,0.05
2023-05-13,271.32,0.002506,0.05
2023-05-14,272.34,0.011921,0.05
2023-05-15,271.66,0.021152,0.05
2023-05-16,271.62,0.013938,0.05
2023-05-17,272.37,0.017682,0.05
2023-05-18,273.06,0.010459,0.05
2023-05-19,272.22,0.033991,0.05
2023-05-20,272.31,0.021643,0.05
2023-05-21,271.93,0.00966,0.05
2023-05-22,273.61,0.003072,0.05
2023-05-23,272.65,0.003472,0.05
2023-05-24,274.52,0.01372,0.05
2023-05-25,274.57,0.049733,0.05
2023-05-26,273.44,0.02925,0.05
2023-05-27,273.1,0.014582,0.05
2023-05-28,273.52,0.00915,0.05
2023-05-29,274.82,0.006206,0.05
2023-05-30,275.35,0.004269,0.05
2023-05-31,275.65,0.013363,0.05
2023-06-01,276.02,0.034077,0.05
2023-06-02,275.5,0.025199,0.05
2023-06-03,274.0,0.02191,0.05
2023-06-04,275.51,0.010455,0.05
2023-06-05,275.73,0.014458,0.05
2023-06-06,274.94,0.005692,0.05
2023-06-07,275.65,0.004264,0.05
2023-06-08,275.86,0.001854,0.05
2023-06-09,276.61,0.009147,0.05
2023-06-10,277.49,0.009717,0.05
2023-06-11,277.81,0.011744,0.05
2023-06-12,278.15,0.035166,0.05
2023-06-13,278.35,0.052231,0.05
2023-06-14,278.08,0.06119,0.05
2023-06-15,277.12,0.047604,0.05
2023-06-16,277.44,0.031491,0.05
2023-06-17,277.98,0.029132,0.05
2023-06-18,278.34,0.025433,0.05
2023-06-19,277.82,0.036962,0.05
2023-06-20,278.01,0.037394,0.05
2023-06-21,278.87,0.016972,0.05
2023-06-22,279.44,0.022448,0.05
2023-06-23,279.93,0.011752,0.05
2023-06-24,279.42,0.00839,0.05
2023-06-25,279.03,0.008021,0.05
2023-06-26,278.61,0.004194,0.05
2023-06-27,278.39,0.007644,0.05
2023-06-28,278.61,0.012406,0.05
2023-06-29,278.72,0.013603,0.05
2023-06-30,278.69,0.01502,0.05
2023-07-01,278.93,0.022357,0.05
2023-07-02,279.16,0.014284,0.05
2023-07-03,279.24,0.018187,0.05
2023-07-04,278.9,0.028714,0.05
2023-07-05,278.79,0.022573,0.05
2023-07-06,279.35,0.01116,0.05
2023-07-07,279.75,0.010149,0.05
2023-07-08,280.3,0.013263,0.05
2023-07-09,280.65,0.010684,0.05
2023-07-10,280.32,0.015555,0.05
2023-07-11,280.12,0.024101,0.05
2023-07-12,280.03,0.040893,0.05
2023-07-13,280.08,0.038073,0.05
2023-07-14,280.21,0.025005,0.05
2023-07-15,280.49,0.012795,0.05
2023-07-16,280.57,0.012088,0.05
2023-07-17,280.2,0.019818,0.05
2023-07-18,279.27,0.016917,0.05
2023-07-19,279.97,0.007857,0.05
2023-07-20,280.82,0.009391,0.05
2023-07-21,280.43,0.008697,0.05
2023-07-22,279.8,0.00513,0.05
2023-07-23,279.36,0.017619,0.05
2023-07-24,278.87,0.024798,0.05
2023-07-25,279.22,0.025645,0.05
2023-07-26,279.59,0.0151,0.05
2023-07-27,279.74,0.013311,0.05
2023-07-28,280.25,0.030288,0.05
2023-07-29,280.15,0.020285,0.05
2023-07-30,280.26,0.011095,0.05
2023-07-31,280.9,0.009728,0.05
2023-08-01,280.83,0.005879,0.05
2023-08-02,280.94,0.005837,0.05
2023-08-03,280.62,0.004406,0.05
2023-08-04,280.47,0.019805,0.05
2023-08-05,280.38,0.031338,0.05
2023-08-06,280.63,0.012361,0.05
2023-08-07,280.57,0.013811,0.05
2023-08-08,280.55,0.008708,0.05
2023-08-09,280.77,0.011761,0.05
2023-08-10,280.5,0.009592,0.05
2023-08-11,280.77,0.013251,0.05
2023-08-12,281.06,0.037632,0.05
2023-08-13,279.93,0.047641,0.05
2023-08-14,279.75,0.00795,0.05
2023-08-15,280.16,0.011437,0.05
2023-08-16,280.66,0.017848,0.05
2023-08-17,279.96,0.016312,0.05
2023-08-18,280.41,0.008239,0.05
